Title,Date,Score,Review,Label,Game_Group
the-legend-of-zelda-tears-of-the-kingdom,2023-05-14,2,How a game feels like genshin and have a horrible graphics and gameplay mechanics have 96 rare!!! Terrible game,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,0,"EXTREMELY glorified DLC. next gen price but definitely not a next gen game (it’s literally on an old gen console and yet they still want 10 bucks more for a bad performance) The story doesn’t even make sense and it’s just there for the sake of making a new gam- sorry DLC. The controls ****; the combat is still lame. Nintendo fans eat everything up, its 2023. a game like this shouldn’t be acceptable, especially not for this price…",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2024-07-28,0,"Nul. Aucun effort sur la map ( c’est presque la même que BOTW, ils on juste rajouté des sous-sols sans intérêt ). Les donjons sont franchement décevant tout comme le jeu d’ailleurs !!",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-17,1,"I can't believe I paid $90+ CAD to hunt for shrines and collect korok seeds again. Great Sky Island was beautiful and colorful and felt fresh until it slowly starts to creep in, as you progress in the game, that barring a few changes this is the EXACT SAME GAME.

Zelda is absent.

The story is told through memories.

The Calamity is now called The Upheaval.

Weapon durability still exists, but worse all the weapons have decayed so you have to glue goofy **** to them so you can hit something more than six times.

All the Sheikah slate abilities are swapped for different but equivalent Zonai abilities.

Complete shrines to get orbs.

Collect 4 orbs to upgrade health/stamina.

They're so similar Nintendo could have released them at the same time like Pokémon Games do. Instead of Pokémon Red or Blue you would have Legend of Zelda: Breath or Tears. Do you want crafting mechanics? Pick Tears. Or do you want action mechanics? Pick Breath. The differences outside of that are minimal and superficial.

I just can't believe I paid $90+ CAD when I could have just kept playing Breath of the Wild. I thought this would be the safest game to pre-order of all time, after how great BOTW was. And yet having been burned a few times in the past by pre-ordering, I somehow got burned again.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-07-20,0,"Totally waste of time, hype and money. It is very poor in many ways, the story is a failure, the temples are a giant sanctuary and the skies have NOTHING interesting as well as the underground. Completely disappointed in the saga.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-18,0,"Largely the same as breath of the wild. Some new features and areas but not enough to warrant $70. Tears of the Kingdom is to BOTW as Miles Morales is to ps4 spiderman. A little big for a dlc, but not enough new to warrant a full priced game. Only rating it a zero to counteract the Nintendo fanboys who are giving it a 10 despite it being mostly the same thing and having next gen pricing for 20fps 720p",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-25,0,"TLDR: good for nolifers and school age teens. Everyone else, move on you will be disappointed and repelled.

I am going to start by admitting that I didn't finish the tutorial section of the game... and there is a good reason for that, I have a life with a wife, children, pets, a job and real friends and family. The tutorial appears to take 4-5 hours of very motivated and knowledgeable players. Imagine now being a regular person who just wants to enjoy a few games on the side of a very busy life. 4-5 hours turns into 4 weeks. Which turns into a waste of time and money. I cannot imagine the amount of time wasted in progressing the story given the game mechanics for a reasonable adult: we are talking of committing 100% of your free time to that piece of junk.

Now, I have played openworld games before with more than a thousand hours under my belt, but this game is not openworld (even nintendo admitted that it is the case, it wants to give the feeling of freedom but still the user is railroaded subtly to progress the story with the one inescapable ending). It's a cleverly scripted close world with a pointlessly large map used as a distraction where the user is constricted to do what is expected in a way that mimics freedom. There is no consequence to bad actions, you cannot progress the game unless you perform the actions required by the developers. It's like being railroaded: you can move sideways, up and down,  as much as you want, but there's only one entrance and one exit to the room you are in. Another analogy is the game is like a series of skipping ropes: you have inescapable nodes and outside of that you can do whatever you want, it's pointless and adds nothing to the game. The tutorial, again, demonstrates perfectly the issue.

Now for the game technical aspects: visually the game is just a mess, the textures are laughable the cel shading is applied unequally and mostly, the game should not be using cel shading the way it does: particle elements, water and effectively distant background are rendered unceled whereas the character and some close environment elements are celed. Unless again you are very young, the graphic may make you sick or disoriented. It's very reminiscent of early 2000 games and cel shading is just used to hide the fact the console is outdated and the game is unoptimizable. Played on handheld mode or tv mode, the game is still incredibly hideous. Those who claim the game is beautiful are just lying to themselves. Additionally, for a game that appears to be heavily based on its predecessor, the frame drops are just inexcusable and forget choosing a more performance based rendering, it is not an option. I forgot to talk about the shadows, the time of day management, etc: this should not be in a 2023 production at this price point.

The game mechanics mix minecraft with creation and building elements from other games like fallout 4, or fortnite. What is this game? Is it a RPG, or a minecraft derivative? it's not a RPG as there is no consequences, just going onwards and upwards to save zelda. It's not adventure (you cannot avoid the minecraft elements unless you want to progress and you are railroaded subtely), it's not action (you don't have any of the basic capacities in available in current action game like rolling, straffing, etc and you must craft and use powers). You cannot remap the controls and the options listed in the menu are basically decorative. Again, it's an openworld in which you have no choice but to do what you are told otherwise you do not progress, and that is shown with the use of the powers, building, etc. The lifespan of the ""weapons"" is hilarious, just to show that you must craft more and grind.

Another element of this openworld, is the management of the inventory: an real openworld game would set strong limits not 20/20/14, this large limit exists for people to grind. People have been talking about creativity in this game. What does creativity mean in an action-adventure openworld game?

The control lags, control precision, camera management show this game is poorly developed. There is also no grading of difficulty, which is a strong indication this game is just made to railroad users who like to grind.

One element made me laugh: voice acting. Either use it, or don't use it the developers did not know how or when to use it. And it's hilarious. Same goes with the grunts or the ""etheral music"" which is not whimsical, it's here to mask the utter lack of sound stage design.

I almost forgot: if you need to watch youtube videos from nolifers to understand what to do next, this game is not well designed. Do I want to watch 5 hours of YT to know how to complete the tutorial, totaling 10 hours wasted, no thank you.

At the end, is this game good? No, it's made for a demographic who has time to waste grinding like they were working on a factory floor and who lies to themselves to justify wasting money on an early 2000 product released in 2023",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-07-24,1,Es un juego muy aburrido y sobrevalorado es evidente que la mayoría se está dejando llevar por la nostalgia.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-14,0,I was very disappointed by the games performance on my Nintendo switch Oled,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,0,"DLC for $70?! In 2023, 20-25 FPS in a game that is positioned as a new part. A game in which the map has not changed, the same enemies, sounds, animations, no voiceover. What have the developers been doing for 6 years?

I do not recommend anyone to buy, wasted 70$.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-15,0,"This is just a clone of BOTW with some building mechanics.  I already didn’t care for BOTW, and this is way worse. If Nintendo is going to continue to make Zelda games, please please go back to their old formula pre-BOTW, without overly big open worlds with boring objectives, actual fun dungeons, and permanent items that don’t break. In my opinion Skyward Sword is the last good Zelda game, and it just seems like there was a new fan base generated with BOTW, and this fan base never even played many of the older, classic, GOOD Zelda games. They just like big and empty open words with boring objectives.  This and BOTW are all about quantity over quality. IMO Ocarina of Time and Twilight Princess were not only the best Zelda games, but my favorite games overall. I hate this new direction that Nintendo is going with Zelda. If I could give this game a negative score I would, to offset all these crazy, unnecessary perfect scores. This game is FAR from perfect, or even good. This is now the most overrated video game of all time. Nintendo, please make Zelda great again if this is not their last entry. I actually give this a negative 10 out of 10. You want a good Zelda game go and play Twilight Princess, THAT is a masterpiece, not this garbage.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,2,"A low rate for the laziness and the lack of work ! This actually perfectly reflects the Nintendo company since their device reached the success. No ambition, no investment, just remasters and remakes, with higher prices. Frankly **** this game had been released 6 years ago instead of BOTW... I would have probably gave a 8on 10. But nobody should tolerate such a massive copy/paste. Same world, same progression structure, same hud, same musics, same enemies, same goddamn korugus, same obnoxious breakable weapons, same disappointing dungeons... If this game wasn't called Zelda, this kind of job would have probably created a scandal ! But this gonna be goty... it's a shame !",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-20,0,"So what I’m getting from these “perfect” reviews is that we no longer want Zelda games. We want Skyrim knock-offs with some Minecraft building mixed in. TOTK introduces more Skyrim elements than BOTW and suddenly it’s a perfect game and a travesty to rate below a 10. And no, I’m not pulling that out of a hat: the creators of BOTW have admitted they wanted to make a game like Skyrim in the Zelda universe.

Look, it’s fun at times, but why play TOTK instead of Skyrim or Minecraft (both of which are on the Switch and regularly go on sale—which TOTK will certainly not do for the next several years)? They do it better, take less time, and they’re 1/3 of TOTK’s asking price. For me to try Zelda again, it’s gotta do something different. Otherwise Elder Scrolls 6 is getting my money—I can already safely project it’ll be a game that will look better than all of the BOTW successors of the next two decades AND it will be more immersive AND it will cost the same. Plus, I’ll get a head start on how Zelda’s gonna play for the next 15 years ;)  From these reviews, I get the sense that fans want Zelda to go stand in the Elder Scroll’s shadow for the rest of time. It’s one thing to like a game, it’s another thing to naively claim something revolutionized the gaming world (aka “this is a masterpiece!”) when it most definitely did not. TOTK’s changes were solely influenced by a) Skyrim and b) Minecraft and c) what it did in BOTW. Those are the masterpieces. The games that other games try to replicate for sales. And not one of those three are “perfect” or “without flaw”.

And then, for those who want to read it, the *optional* review rant :)

I don’t want blind enthusiasm to give a false impression of where the series should go ie convince somebody who is unsure whether or not they will like the game to buy it. Hard for me to take the “perfect” game score seriously when reviewers are clearly turning a blind eye to the game’s flaws. I’m glad you like it, but a false GOTY forecast masterpiece of perfection is misleading. The consequence of convincing people on the fence to buy the game gives Nintendo, who needs little coaxing in this regard, reason to just sit on an imperfect formula. Small improvements on a formula are still based on an original game design. There’s a lot of “not fun” parts about this game I don’t want to see again. Many of those existed in BOTW and I was devastated when they returned. If it’s a direction you’re happy with the series taking, and want to actively push for it, then you should be able to acknowledge the good, the bad, and the ugly and still say it’s your favorite game and help people feel comfortable trying it, without making them feel bad if they don’t. Sure, it really can be flawless and perfect, but that’s for your own personal experience, not the experience of the person who’s trying to decide whether or not the game is a good fit for them. I wish I could believe in a perfect game—but there is no perfect game in my book (there’s nothing wrong with rating a 10; my issue is with all of the reviews I have read belligerently insisting that TOTK is flawless and that nobody should dare dislike the game).  Not even close. But I digress.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-14,2,"I'd like to discuss some important points about Tears of the Kingdom that I think the reviews were lacking to clearly explain, and it is necessary to clarify the flaws in advanced to set up players expectations.

Float islands: while the trailers and the marketing massively showed the air lands, it is just the tutorial of the game and you are gonna finish it in 2 hours. There are some small floating island through the game, but they are not so big or interesting.

Map: the map of the game where you are gonna play 80 to 90% of the game is exactly the same. You are gonna spending uncountable hours looking for new korok seeds and new shrines at random places. I do feel a little disappointed here, cause I was expecting more of the floating islands or some significantly change in the original map. But not, you are gonna play the same game twice, but with a new story. There are a new place that I will not mention here (to let people discover while playing), but it unfortunately is not so interesting.

Story: the story is brand new and captivating. Every location shows the passage of time and people remember you when you approach. You will most of the time, follow the story buy a way like the memories in Breath of the Wild, finding places and seeing a scene.

New powers: here is where I think Nintendo spent most of the time developing the game. The new powers, in special the Ultra Hand, let players use the game as an amazing sandbox. You can craft unimaginable things and solve problems in creative ways.

Overall, I think this game would be great if Breath of the Wild didn't exist, but it does. Tears of the Kingdom felt to me like a copycat trying to monetize through the success of its predecessor. This game is worthy playing if you give some years between Breath and it, ir order to forget most of the map. I can not imagine other franchise to imitate so hard its predecessor, using the same map, and critically being so acclaimed by media. Sometime I think reviewers are afraid of Nintendo stopping sending game to them if they give bad reviews.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-15,1,"This game is not even a five! The graphics are terrible! Hurt my eyes, even after adjusting my TV and Nintendo switch settings! Wait for it to go on sale, if it ever does! 5 minutes into it and you will see why! It does look funish, but the graphics kill it! Hopefully they approve my refund!",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-09-09,0,"Tirando a gameplay, o resto parou a três gerações atrás, péssimos gráficos, performance ruim e o principal sem legendas em PTBR.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-17,0,"The game reuses nearly everything from breath of the wild. Map is mostly unchanged, you still progress by collecting korok seeds, completing shrines, and going to towers that unlock map fragments/act as waypoints. They totally overstated the presence of dungeons, dungeons are essentially glorified divine beasts. Overall it feels like a DLC, and for $70, it's absolutely not worth the price tag.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,0,"Poor generic openworld cell shaded graphics puzzle intended. Rent it/try it first before buying.

Zelda franchise is well known for Nintendo loyal fanbase. Too much hype just for being a Nintendo game but is it actually worthy? Unless you are a lil kid casual into videogames and doing nothing more that smartphone gaming the maybe its for you. If not this is a open world/puzzle generic at best.Skyrim definively laughs after 12 years and this not even comes close. Same for The witcher 3. Not even comes close to Immortals Fenyx Rising were history ,dialogues and most important ,puzzles are way better than ZTOTK, not to mention the battle system.
Just to resume.
Pros
- It's a new Zelda game.
- I'ts from Nintendo...well.
- I'ts pure hype?
- Ther's not much to play for console gaming nowadays.
Cons
- Oudated graphics. Very.
- Boring.
- Boring puzzles.
- Open world feels very generic.
- Cheply produced.
- Zero innovation in all departments.
- Childish.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-15,0,"Big for nothing. Pretty empty. The time of play is artificially inflated by weapons system and traveling.
Not worth the price",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-04,0,Unavoidable punch move. You can't avoid it. There is no way to beat the rock people.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-10-29,1,Dreadfully boring. Yes you can interact with the environment in many unique ways and while unique is something games should strive for.. Uniqueness does not on its own equal fun.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-14,2,"Absolutely dissapointed, it seems Nintendo did the bare minimum to appease classic Zelda players. They would even give us legit dungeons THE BIGGEST ASK and they didn't deliver. Sure the world is good but that's because it's BoTW world completely reused and BoTW world was good to begin with. I understand it's a sequel but the reuse of assests is crazy. It's quite easy to see Nintendo focused heavily on appeasing to minecraft players and want people addicted to building stuff in game instead of actually playing zelda. 1. If you don't like building stuff literally every 5 minutes to get everywhere this game isn't for you. 2. If you hate being in menus more then actually playing this game isn't for you. 3. If you're a classic zelda fan that's itching for classic dungeons you can spend hours in trying to figure them out this game isn't for you (slightly larger unique looking divine beast is about all we got). 3. If you hated the weapon breaking in botw this is even worse because it both has weapon breaking which wasted enough time but now you have to waste even more time to ""fuse"" stuff to weapons just to be effective at battle. ---- the world is great, the exploring is great, just like botw but the rest of it I'd lacking and really does feel like DLC.  BoTW was a great one time departure from the Zelda franchise but many of us are ready for a real Zelda game not a Zelda skinned open world game. Not saying the next Zelda can't be open world but it actually needs to have Zelda gameplay in it... dungeons, items you actually need to work for, meaningful weapon and gear upgrades (that don't break),  a higher sense of fantasy.  The Zelda formula is timeless and has proven itself over and over again, I'm not against change but I am against upended an entire franchise people love for something ""new"" and completely forgoing homage to the past.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-19,2,Tutorial zone is much too long and difficult. It doesn’t motivate to continue. I’m close to giving up on the game all together if it’s this brutal. Breath of the wild was much more accessible.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-30,3,"The game did not live up to the hype.
Some disappointments:
- A lot of recycled game mechanics from botw. It feels more like a DLC than a whole new game.
- The introduction is too long, linear and tedious. This ruins replay-ability.
- The construction-type game mechanic feels a lot like actual work, with a poor interface. If you do 3D modeling as a day-time job, playing this game is not relaxing nor entertaining. Much rather get back to work. It feels very off in a Zelda game.
- The game is nearly unplayable for people with limited spatial awareness.
- Storyline doesn't provoke progression.
- Deviating from the storyline is unrewarding.
- The vast spectrum of weapons and abilities makes for an overcomplicated play-style.
- Seems to target a very young audience.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-25,0,"There is zero excuse for making a copy pasted game, right after tutorial section of the game, it became too boring and felt like I was playing the same game all over again as I did many years ago.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-19,3,"BotW is my all-time favorite game, but I uninstalled TotK after 4 hours of playing. This game is completely secondary, it reuses all it can from BoTW and is practically COMMITED to not saying anything new. It is essentially a huge time sink - ten times the amount of meaningless puzzles and other grind without an emotional core or overwhelming sense of discovery that made everything worth it in Breath of the Wild. The tutorials that were almost absent in the first game are now everywhere, you are drowned in text. The ""fresh"" core mechanic is building simple structures. If you find doing that over and over again to solve identical problems tedious, you will have a bad time. I personally find it irritating when the game constantly gives me obstacles like a wide chasm with prosaic building blocks on the side. It's like developers are more worried about their mechanic not being used enough than my immersion and flow. BotW was never THIS heavy-handed and prescriptive.

The story offers nothing of substance. Most of the time you are running around meeting old characters in new places on the map to get random quests. Even if you are curious of ""what happened to that spot I liked"", you will probably only find a Yiga hideout there for no reason. 90% of cinematics is Link staring at his hand or sword, even as something horrible is happening/just happened to his friend (Zelda). In BoTW almost every major character had a little character ark - Zelda (with self-doubt), Link (opening up), Rivali (pride), Sidon (grief), Mipha (unrequited love), Yunobo (courage), Paya (being assertive), etc, etc. Many characters had real flaws. I've watched streamers finish TotK, and it's as shallow as a bird bath. Most characters are content, all struggles come from facing an external enemy, everyone is dedicated to Link from the start so there is no tension in him winning them over, or when duty calls them. No relationships get meaningful developments, in fact it feels like friendships and love regressed from the first game.

To sum it up, Tears of the Kingdom is a huge time sink with massive copy-pasted areas and repetitive tasks, reskinned core elements, a few new mechanics that many will find tedious, and no interest for character development or telling a powerful story. I wish I could get a refund.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-18,0,"Same problem as BotW. Boring open world game. Please bring back the Zelda franchise, because this isn't it.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,0,"My fears coming into this game were proven correct, not enough new content and runs horribly on switch, not worth the steep $70 price-tag. Save your money and just replay BOTW instead.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-13,0,"Too similar to the first, a $10 increase for a few extra activities, Sony or XBOX were charged very badly if a sequel happens to be very similar (not to mention any chance of it being GOTY), the subjective game for Nintendo fans are welcome, objectively the maximum level has already been reached at BOTW, here it is only fanaticism and nonsense praise.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-21,0,Es literalmente igual que todos los zeldas anteriores solo cambian los trucos que pudes hacer . Es muy frustante la exploración y no lo recomiendo para nada.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-18,3,"Breath of the wild was alright but had a lot of potential, I was hoping that tears of the kingdom would realise that potential but unfortunately the devs were contempt in keeping a lot of stuff the same. The majority of the map is just a reshuffled map of hyrule from BOTW. Korock seeds and shrines are the main gameplay loop in the open world AGAIN. Finding towers to update the map, story told in pieces and just generally messing about in a massive soulless open world was all present in BOTW. The difference is at least it was initially fresh and exciting in BOTW as this was the first time for us players, and even that became repetitive and tedious as the game played out. Now we have a huge DLC expansion that asks us to do that all over again in a map mostly the same as BOTW. There is no more excitement of discovery when you realise that most of what you find in these massive maps is the same challenges recycled agin and again: korock wants to get to a friend, guy needs you to hold up sign, shrine in the distant which will reward you maybe a weapon and orb, towers in distant for map uncovering and so on. I’m addition to stagnation it also comes with its own issues. Performance issues like this is unacceptable for a game charging a next gen price. The new ultra hand ability while cool in theory is super finicky and frustrating to control. The camera is annoying especially when you activate ascend and it snaps upwards all of a sudden disorientating the player, they should have a camera zoom out like in xenoblade. Physics are annoying especially when trying to craft something with ultra hand. The way I see this game is a very messy game glued together unstably like the many failed contraptions I created. I could go on but the bottom line is that Zelda has officially lost its heart as this is most likely the desired direction they will take for the foreseeable future. What happened to bright vibrant locations like in wind water and skyward sword. What happened to awesome intricate dungeons like in ocarina of time and twilight princess. Instead we have a massive soulless open world with boring objectives.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-18,0,So bored of Zelda now. This game is a chore with a barren open world and breakable weapons are still a thing with a hack to prevent them from breaking. Story as usual is terribly delivered. Reminds me of Banjo Kazooie Nuts & Bolts…,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2026-03-03,3,"Probre en narrativa e incongruente, donde están todas las cosas que existían en botw. Si bien es verdad el juego tiene cierta innovación en mecanicas, la manera en la que algunas están aplicadas no satisfacen del todo. El mismo sistema de combate malo que arrastra desde botw. El mundo está igual de vacio en su mayoría aunque por otro lado, está demasiado cargado de mecanicas, sidequests, zonas, monstruos que lo hace dificil de digerir, lo he estado jugando viniendo directamente de botw y estoy muy decepcionado.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-20,0,it's damn ripoff of Minecraft and same game as Zelda : Breath of the wild! I just hate it when I play 600 pixel and get below 30 fps,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-26,0,"Jeu Surcote car estampille Nintendo, Boss Invincible, carte sans vie, meme carte que breath of the wild bref ce jeu aurai du s'appeler Breath of the wild 1.5 car la c'est pas t'es souvenir que tu dois retrouver mais ceux de zelda",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-18,0,It is a way to expensive DLC with new and terrible mechanics. I really liked the first or main game. This is a disapointment.,-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-14,1,"I bought Zelda Tears of the Kingdom in hopes that I would have great gameplay. But as it turns out, it's anything but great. At first, I was intrigued by the story, but then the tables started to turn and I had to spend an hour getting from one place to another! I thought it would only be like this in the beginning, but to my surprise, it didn't change during the game. You often only have a rusty sword or a club to fight with, which gets broken way too fast, making fighting in the game a hard thing to do. The dialogs, tasks, and story are exciting, but I don't get to see that much of it because I mainly spend my time riding/walking through the world!",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-15,1,"Just wanted to let everyone know that this game is not very good. Open world is bland and boring, music is meh at best, characters are very childish. I regret buying it. If you really wanna try it, go ahead, but be warned, it's extremely boring and empty open world.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-05-14,1,"Graphic is appaling, the styleo looks poor and too childish. I honestly don't get all this hype",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-06-05,0,"ts not all roses and sunshine over there either. Game is running sub 30 fps in a lot of overworld occasions, it still having to big a of a world with lots of empty spots, underworld being an afterthought, story is better than breath of the wild but still not good...",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-08-13,1,"Garry’s mod has a rip-off after 20 years with 30FPS and Mediocre graphics, Story. I know those Nintendrones will be angry because even deep down they already knew it’s true. Btw Baldur’s Gate is way better than this overrated.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-10-25,0,"Pure quantity over quality. The game is like, 200 hours long and I discovered everything in the first 5 - the rest was all copy and paste.

I will never understand why people like this game.",-1,Tears of the Kingdom
the-legend-of-zelda-tears-of-the-kingdom,2023-07-27,1,"I don even have enough characters here to adequately address all of this game issues so I try to sum it up.

Nintendo somehow managed to make TotK even worse than BotW, which in of itself is a feat though. At least it looks good... for a Switch game. So I DO NOT RECOMMEND!!! If you really feel you have to buy it don't pay 70$ for it, better spend that money on the lottery or so. Depending on condition you shouldn't spend more than 50-55$ on this atrocity. It's just the same game, same problems but different name. Sadly TotK only contains the same core problems of BotW with new, fancy mechanics that are actually useless where it counts (more on that below) instead of actually addressing the customers wish and solving the problems. It was pretty much to be expected. Nintendo doesn't care about their customers as long as they buy their s*it I guess that's just everywhere in capitalism but it dissapoints. The last GOOD (3D) Zelda (not counting remakes and HD remasters) is now over a decade old (I'm talking Twilight Princess).

Now, let's go down the list, shall we?
1. Questmarker still only show the quest giver not the objective/objective area causing you to be lost more often.
2. Until late in the game when you have maxed out armor enemies will easily kill you in a few hits and they like to swarm you making it more unlikely you life. That enemies get substitute with stronger color swaps and equipment as you progress will assure you will keep on dying.
3. Speaking of Equipment, the game still ruins the fun with the durability system who just discourages the player to interact with anything moving (like 5 times as bad as BotW as you'll learn if you read more) and it's a 5 year old game from basically 2 Gens ago (since I wouldn't really call the Switch last gen on a technical level). There is ABSOLUTELY NO GOOD REASON TO NOT GIVE OUT AT LEAST WEAK BASE EQUIPMENT TO THE PLAYER THAT DOESN'T BREAK OR NEEDS RECHARGING so players aren't left hanging if an enemy needs more hits than the weapons currently on you can take. Sure you can use ""Fuse"" to get SLIGHTLY stronger weapons but since you can't fuse Melee weapons or Shields with anything from the inventory directly and always have to first put down the material then fuse, it is pointless in active battle once the strengthening parts break off. Heck, even your Shield is as good as useless because enemies just hit through it when you hold it up, as if it wasn't even there, no matter what kind of weapon they use.
4. This time it's 150 shrines aka puzzle rooms and 1000 Koroks to find and you need 400 something to max out slots.
5. Then even with about 6 years passed in-game almost no one remembers the Hero who ended the apocalypse?! Attracting new players? If you do a direct sequel you do it for the fans it already has not to attract new players. Otherwise you only piss off the fans and won't get many new faces that haven't come with the first game.
6. World is still big and mostly empty with more pointless empty space filled by the Sky Islands that are even more annoying to get from place to place since they are not connected in any way, shape or from to navigate other then gliding. Even less is going on in the depths asides endless darkness and a couple of extra bosses. The land of Hyrule in TotK is 80% monotonous, repetitive, filler landscape. What makes TotK worse than BotW in that regard is the depths itself are like 95% filler land because the few ""dungeons"" in it could easily be handled in a contained room and would save you the boring walking into them and the Sky Islands are also so much filler landscape. BotW/TotK has the BIGGEST YET MOST BORING DESIGNED HYRULE WORLDMAP since the later eighties where old ass, 8bit NES debut of the IP was. Further you still don't really want to explore the world for prices or discoveries because in most cases, you waste more resources than you get back. You won't even get a sense of accomplishing if you still choose doing so.
7. Before I forget, what's with that stupid money and material grind?! The franchise IS SUPPOSED to be fun exploration and unique puzzle solving, not a monotones drag of money and material grind. You LITERALLY ARE FORCED TO save-scum because material drop rate is so absurdly low.
8. We still only get puzzle rooms and mini-dungeons for the story. At least bosses are much cooler this time around.
9. From my 370 hours when seeing the credits, most was spent traversing boring landscape and searching for ANYTHING interesting, even knowing the general area and only 15 hours actual game.

Really though, DON'T BUY THIS TRASH HEAP OF PROGRAM CODE FOR FULL PRICE, because YOU WILL REGRET IT. I can't believe I made it through the whole game, though there was NO WAY I tried to do it by my own exploration without Internet help. It's just too much of a torment to play the game and try to find everything or just the bare minimum to reasonably get through yourself.",-1,Tears of the Kingdom
